tcp.analysis.ack_rtt,ip.dsfield.ecn,throughput
4.91e-05,1,126632.7509
1.27e-05,0,109573.6239
0.000185897,1,3595117.714
0.000272504,0,6117658.873
4.96e-05,1,1240400.804
4.69e-05,1,405271.8637
0.000160901,1,5475409.406
1.37e-05,0,109454.4809
6.3e-05,1,175465.6541
0.000185797,1,5082030.478
0.000325872,0,3772730.003
4.47e-05,1,470051.3103
0.000165173,1,5162220.308
0.000174549,0,258532.8639
0.000174523,0,108782.4203
4.29e-05,1,1347706.332
4.36e-05,1,583165.262
4.42e-05,1,492704.3855
0.000149957,1,5894697.514
6.3e-05,0,120260.2504
7.29e-05,1,499188.5745
5.66e-05,1,148572.0763
0.000187501,1,4767296.35
4.3e-05,1,1363148.8
1.2e-05,0,716928.6216
7.24e-05,1,187119.8753
0.000188877,0,4528819.043
7.06e-05,1,165512.2808
0.000206725,1,4575604.364
0.000329953,1,5072181.581
2.26e-05,0,348370.6956
0.000226235,0,2587140.785
6.1e-05,1,277927.7579
4.46e-05,1,1133497.486
4.69e-05,1,80290.99905
0.000164235,1,5319605.073
1.34e-05,0,1197724.452
0.000179392,0,141480.3879
4.49e-05,1,1189116.627
4.39e-05,1,459165.9116
4.25e-05,1,1289283.594
1.23e-05,0,151311.3222
0.000155144,1,4369358.424
1.37e-05,0,241319.8771
4.24e-05,1,1154497.44
4.96e-05,1,134923.4816
0.000162932,1,5498415.328
4.23e-05,1,1526090.785
1.24e-05,0,263265.8716
1.15e-05,0,122869.0919
0.0001518,1,4443541.08
5.49e-05,1,1417025.282
2.05e-05,1,1374603.832
1.3e-05,0,116190.583
0.000149307,1,4575604.364
1.03e-05,0,1338122.364
5.16e-05,1,126632.7509
0.000171454,1,5203271.761
0.000252716,1,7697781.459
0.000353061,1,6202004.019
1.25e-05,0,393845.3694
6.92e-05,1,87067.38842
0.000173204,0,5091017.269
1.97e-05,1,3046851.8
4.4e-05,1,393748.4122
4.25e-05,1,447392.4267
1.9e-05,0,129364.5956
0.000273912,0,2069712.628
4.55e-05,1,1157049.379
4.32e-05,1,559718.9256
4.24e-05,1,1291191.759
6.94e-05,1,102001.0794
0.000160946,0,5767168.0
1.11e-05,0,234323.6178
3.96e-05,1,1482858.751
5.71e-05,1,146386.5818
0.000201215,1,4318887.287
0.000359194,1,3947580.235
0.000497554,0,3818262.952
5.07e-05,0,155935.2564
6.06e-05,1,1142902.051
4.47e-05,1,1323847.09
4.49e-05,1,107617.0105
0.000193573,1,4187593.114
0.00032677,0,3961703.957
2.76e-05,1,281242.8214
2.24e-05,1,552744.6032
2.46e-05,1,1207773.741
2.08e-05,1,1219024.544
7.13e-05,0,153535.2546
4.52e-05,1,165669.4326
0.000156608,1,5592405.333
4.29e-05,1,1429407.808
0.000140096,1,6399133.731
1.29e-05,0,424414.0498
0.00017409,0,128411.9513
2.22e-05,1,168463.2915
0.000138828,1,5341317.747
0.000215469,1,8128092.224
2.18e-05,1,804069.3382
1.36e-05,0,304620.7032
5.27e-05,1,112424.6433
0.000167205,1,5463978.489
0.000300763,0,3947580.235
4.23e-05,1,4134669.346
4.34e-05,1,561279.3686
1.91e-05,0,106062.8598
1.14e-05,0,1171742.07
2.27e-05,1,621673.562
2.06e-05,1,177802.0174
0.000124701,1,6002857.101
1.86e-05,1,1381861.508
5.88e-05,0,144650.0661
1.74e-05,0,103105.0101
0.000182751,1,3765821.145
0.000275056,1,6745478.598
4.47e-05,1,1316521.98
4.48e-05,1,194808.0161
1.29e-05,0,162241.2097
0.000356603,0,1535778.441
2.42e-05,1,3475757.896
4.47e-05,1,2635695.565
4.44e-05,1,420711.4123
1.59e-05,0,100421.3718
5.91e-05,1,122915.7796
0.000176646,1,5308814.799
0.000309781,0,3968803.785
7.38e-05,1,388834.6005
0.00011005,1,160991.9232
0.0002108,0,5235443.291
4.29e-05,1,302957.02
0.000149678,0,4943286.857
0.00028731,1,4528106.74
5.13e-05,1,101075.3725
0.000172341,1,5141936.534
1.4e-05,0,790361.3533
1.32e-05,0,224535.386
0.000162096,1,4194304.0
4.44e-05,1,173132.612
0.000155117,1,5628485.368
4.38e-05,1,291940.4011
9.05e-05,1,181715.316
0.000219741,0,4085964.044
4.46e-05,1,171319.3491
0.000160882,1,5363208.393
0.000237023,1,8204531.962
1.28e-05,0,233409.8347
5.09e-05,1,172949.5603
0.000204752,0,3433476.763
4.1e-05,1,1720740.103
4.98e-05,1,76471.75153
0.000231159,1,3434705.638
0.000340702,0,4824820.288
1.25e-05,0,140626.9058
0.000177335,1,3787620.399
4.16e-05,1,207142.5165
0.000147615,1,5894697.514
0.000235496,1,7092806.764
0.000361156,0,4194304.0
4.94e-05,1,270209.1365
0.000176916,1,4882921.075
4.48e-05,1,192713.7689
0.000193535,1,4194304.0
9.77e-05,1,221913.32
0.00021546,0,4492074.061
4.58e-05,1,1446791.43
4.41e-05,1,191095.6262
0.000152317,1,5764858.361
0.000226435,0,7098052.923
5.49e-05,1,183024.1745
0.000162062,0,4921316.693
2.04e-05,1,1058756.35
2.29e-05,1,223505.1833
0.00013624,1,5486888.252
0.000184991,0,923516.4771
4.94e-05,1,186188.0697
0.000163025,0,4642751.597
0.000294834,1,4732813.193
4.5e-05,1,725400.6918
3.91e-05,1,1034893.514
0.000147753,0,161531.1825
5.07e-05,1,223600.6575
2.13e-05,1,470642.9951
0.0001698,1,4194304.0
2.19e-05,1,1552340.27
1.01e-05,0,44937.14768
1.44e-05,0,75524.07707
4.29e-05,1,210949.1171
0.000152116,1,5702060.34
3.84e-05,1,294039.512
3.87e-05,1,1172075.995
